Station1,Station2,Station3,Station4,Station5,Station6,Station7,Station8,Station9,Station10,Station11,Station12,Station13,Station14,Station15,Station16,Station17,Station18,Station19,Station20,Station21,Station22,Station23,Station24,Station25,Station26,Station27,Station28,Station29,Station30,Station32
8.5,10.83333333,10,8.333333333,8.166666667,8.833333333,8,9.666666667,7.5,8.333333333,11.66666667,13.16666667,9.5,9.5,8,9.666666667,11.16666667,13.33333333,7.666666667,8.833333333,7.833333333,8.833333333,8.833333333,8.833333333,8.166666667,9.166666667,11.16666667,8,11.66666667,8.2,10.66666667
7,11.16666667,11.83333333,10.16666667,9,10.5,8,9.166666667,7.166666667,8,11.83333333,15.5,10.33333333,10.5,9.5,9.833333333,9.166666667,11.16666667,11.16666667,8.5,10.16666667,12.16666667,9.166666667,8.666666667,8,10.16666667,9.833333333,7.333333333,10.83333333,9,9.4
7.833333333,10.66666667,11.66666667,8.833333333,8.833333333,9.666666667,10.16666667,7.166666667,8.333333333,7.5,9,12.33333333,11.66666667,10.16666667,9,10,11,10.5,19.66666667,8.166666667,8,10,9.833333333,8.166666667,11.83333333,11,11,10.16666667,11.5,10.33333333,8.833333333
8,11.5,9.833333333,8.166666667,7.666666667,8.833333333,8.5,7.833333333,8,8.5,9.666666667,11.33333333,10.83333333,9.666666667,9.666666667,11.83333333,10.66666667,10.5,11.66666667,9.333333333,8.166666667,11,8.833333333,9.666666667,9.166666667,10.16666667,9.666666667,9.5,14,9.166666667,8.833333333
8.666666667,10,10.33333333,9,8.5,10.33333333,10,7.5,9,7.833333333,10,11.5,9.666666667,10.33333333,8.166666667,12.16666667,10.16666667,10,9.166666667,7.2,9.5,9,9.833333333,7.833333333,8.166666667,12.5,9.833333333,9.5,11.83333333,8,8.5
8.5,11.33333333,9.333333333,7.666666667,7.833333333,9.333333333,7.5,7.166666667,8.333333333,7.333333333,8.833333333,9.666666667,10,9,8.5,9.833333333,10.16666667,10,9.833333333,7.333333333,8.5,9.833333333,9.166666667,9.666666667,9.333333333,9.666666667,10.33333333,8.666666667,11.83333333,7.333333333,8.333333333
7.166666667,9,9,6.833333333,8.333333333,7.666666667,9.166666667,6.833333333,7,7.333333333,11.16666667,8.833333333,10.16666667,9.666666667,7.333333333,8.666666667,9.333333333,10,11.5,7.166666667,8,9.666666667,8,8.5,8.666666667,9,8.5,9.166666667,9.333333333,7.833333333,8.666666667
8.333333333,8.833333333,10,8.666666667,10.33333333,7.666666667,6.666666667,7.166666667,6.333333333,7.333333333,10.66666667,8.333333333,9.666666667,8.666666667,8.333333333,11.66666667,10.16666667,9.166666667,7.666666667,8,9.333333333,7.333333333,8.166666667,7.666666667,9.5,11.33333333,7.333333333,8.333333333,11.83333333,7.333333333,7.5
7.833333333,9.666666667,8.166666667,7.333333333,7.5,8.333333333,8,7.333333333,7.833333333,8.5,9.5,8.333333333,9.5,8.833333333,8.666666667,11.33333333,8.5,9.666666667,8.5,7.666666667,10.66666667,10,8,7.666666667,9,11,8.5,8.333333333,10.83333333,7.666666667,9.666666667
7,11,9.333333333,8.333333333,8.333333333,8.333333333,7.5,6.833333333,7.333333333,7.666666667,7.833333333,9.166666667,10.16666667,9.666666667,7.833333333,11.33333333,9.166666667,9.666666667,9,7.333333333,11,10,8.833333333,8.333333333,10.66666667,9.666666667,8,8.166666667,11.66666667,7,8.166666667
8.333333333,13,9.5,9.5,8.833333333,8.333333333,9.333333333,7.666666667,9.166666667,7.666666667,9.333333333,9.666666667,9.666666667,9.333333333,8.5,10.5,11.66666667,9,8.166666667,9,9.166666667,10.16666667,9,8.5,10.16666667,12.16666667,9.5,7.166666667,11.33333333,8.5,9
8.666666667,9.666666667,11.66666667,9.333333333,8.166666667,9.833333333,9,7.333333333,7.5,7.5,10,11.33333333,10,9.833333333,8.5,11.83333333,11.5,9.833333333,9.833333333,8.5,8.833333333,8.5,10.16666667,8.333333333,10,9.166666667,10,8.333333333,13,8.833333333,8.833333333
7.833333333,10.66666667,11.16666667,8.5,8.666666667,8.166666667,9,7,6.833333333,8.333333333,9,10.33333333,9,9.833333333,8.166666667,11.66666667,10.33333333,9,9.833333333,7.333333333,8.5,8.333333333,9.5,9.8,11.83333333,9.833333333,8.833333333,7.166666667,12.83333333,9,8
8.666666667,10.83333333,10.33333333,9,8.333333333,8.5,8.666666667,8.5,7.833333333,8.166666667,10,8.666666667,10.5,10.5,8.5,11.33333333,10,10.33333333,10.66666667,8,8.333333333,9,10.16666667,9.5,9.666666667,10.83333333,8.666666667,8.833333333,10.5,7.833333333,8.833333333
8.833333333,10.5,11.16666667,8.833333333,7.333333333,10.16666667,9,7.333333333,8.833333333,8.333333333,9.5,10.5,10.16666667,9.166666667,8,11,10.33333333,9.833333333,8,10.66666667,7.166666667,9.833333333,9.666666667,8.5,10.83333333,10.66666667,7.833333333,10,12.33333333,7.5,8.333333333
8,10,12,8.333333333,10.66666667,9,8.5,7,6.333333333,8.5,8.166666667,9.166666667,9.833333333,9.833333333,8,10.16666667,10.83333333,11.33333333,8.166666667,9.166666667,7.333333333,9.5,8.333333333,8.333333333,8.666666667,9.666666667,9.666666667,7.833333333,11.16666667,8.333333333,7.333333333
8,11,10,9,11.33333333,9.5,9.5,8.5,8.333333333,7.666666667,9,11.16666667,10.8,10,8.833333333,9,9.666666667,11.66666667,9.166666667,9.166666667,8.5,10,11.5,8.5,9.5,10.66666667,11,7.833333333,11.66666667,9.833333333,8
11.66666667,12.66666667,13.33333333,12.25,9,10.5,14.8,9.166666667,11.33333333,10.33333333,12.5,12.5,11,10.66666667,9.5,12.5,13.5,12.83333333,10.16666667,11.33333333,10.16666667,13,11,10.83333333,11.66666667,15.2,10.66666667,10.4,13.33333333,10.16666667,10.16666667
12.5,17,16.5,13,10.5,13.83333333,15.16666667,10,12.66666667,13,14,16.16666667,12.83333333,13.83333333,10.5,16,17.83333333,15.33333333,13.33333333,12.5,12.5,15.83333333,15.33333333,13,12.66666667,16.16666667,12.83333333,13.33333333,16.83333333,12.83333333,13.5
12.5,16.16666667,19.33333333,14.83333333,13.16666667,16,16,11.16666667,13.5,12.16666667,15.83333333,16.83333333,14.66666667,16,12.33333333,15.83333333,17.16666667,16.16666667,14.66666667,15.66666667,14.5,17.5,17.16666667,16.16666667,11.16666667,18.16666667,14.66666667,14.33333333,17.16666667,13.5,14.66666667
12.16666667,17.16666667,19.33333333,13.66666667,14.33333333,13.83333333,15.33333333,13.5,12.66666667,11,13.5,16.83333333,15.83333333,15.83333333,13.16666667,15.5,14.33333333,16.83333333,15.16666667,15,13.5,16.66666667,14.83333333,14.16666667,11.66666667,19.33333333,14,14.5,17.83333333,12.5,14.16666667
11.83333333,17.66666667,17,14.5,14,14.33333333,15.66666667,11.16666667,13.33333333,12,16.5,16,15.83333333,16.33333333,11.66666667,36,17,16.16666667,14.83333333,12.5,12.83333333,16.83333333,15,14.5,12.5,16.16666667,14.83333333,14.83333333,17.33333333,12.16666667,13.66666667
13.33333333,15.33333333,20.16666667,13.5,13.66666667,15.33333333,15.66666667,10.83333333,11.33333333,11.33333333,16.33333333,15.66666667,15.16666667,16.33333333,11.16666667,15.5,16.16666667,16.33333333,13.5,12.33333333,13.83333333,16.16666667,15.16666667,14.16666667,9.833333333,15.33333333,16.66666667,13.66666667,19.16666667,12.83333333,13.5
11.5,14,15.66666667,11.5,11.83333333,13.66666667,16.5,10.33333333,11.33333333,11.16666667,12.5,16.16666667,15.83333333,14.66666667,10.33333333,14.16666667,15,15.16666667,11.66666667,12.83333333,21.83333333,15.33333333,13.83333333,12.5,10.16666667,14.16666667,14.33333333,12.5,16.66666667,11.83333333,12.16666667
9.166666667,13.16666667,12.66666667,9.166666667,9.666666667,11,11.16666667,8.333333333,8.666666667,9.166666667,11.66666667,10.16666667,10.33333333,12,10.5,11.16666667,11,10.66666667,10.66666667,9.5,11.5,12.33333333,11,10.16666667,7.5,11.66666667,12.83333333,11.66666667,12.5,10.83333333,10.5
7,11.33333333,12.66666667,9.5,10,10.16666667,9.833333333,8.166666667,7.666666667,7.666666667,8.666666667,11,11.83333333,10,9,12,10.83333333,10.83333333,8.5,9.166666667,8.833333333,12.33333333,10.83333333,9.5,7.666666667,29.83333333,11.66666667,10.16666667,12.33333333,11.16666667,9.333333333
8.5,10.83333333,11.83333333,9.5,9.5,10.33333333,12,8.166666667,7.166666667,8.833333333,10.5,9.5,9.833333333,11.33333333,9.666666667,10.83333333,10,11.16666667,11.5,10,9.333333333,11,10.16666667,10,9.666666667,11.33333333,10.66666667,9.666666667,11.83333333,8.666666667,8.166666667
10.5,10.5,12,9.5,9.666666667,10,10,8.333333333,9,7.166666667,9.5,10.83333333,9.666666667,10.83333333,8,11.83333333,10.5,9.5,10,9.333333333,7.833333333,9.833333333,12.5,8.5,6.833333333,10.5,10.33333333,9.833333333,12.83333333,8.833333333,7.166666667
6.666666667,12,9.833333333,9.833333333,7.5,9,9.666666667,7.333333333,8.166666667,10.5,9.5,10.33333333,9,12.16666667,8.833333333,10.5,10.66666667,8.666666667,9.166666667,9.5,8.5,10.85714286,10.5,9.666666667,5.833333333,9.666666667,12.5,9.5,11.16666667,8.666666667,6.5
7.666666667,9.833333333,11.33333333,10,9.5,9.166666667,10,7.5,9.666666667,8.333333333,9.333333333,9,9.166666667,10.33333333,7.5,9.666666667,9.833333333,13.16666667,10.16666667,8.833333333,8,10.83333333,10.16666667,9.166666667,6.8,11,10.16666667,8.666666667,11.5,8.5,8.333333333
9.5,11.66666667,12.33333333,9.5,10.16666667,9.166666667,11.33333333,8.166666667,10,9.333333333,9.166666667,9.333333333,10.33333333,10.16666667,9.166666667,10.5,13.5,13,13.83333333,9.166666667,9.333333333,12.83333333,11.33333333,9.333333333,7.666666667,10.66666667,10.5,10,14.16666667,9.333333333,12.33333333
11.83333333,18.16666667,16.5,12.66666667,11.16666667,13,11.66666667,10.5,11.5,10.33333333,11.66666667,14.33333333,17,14.33333333,9,16.66666667,12.83333333,14.66666667,10.5,10.66666667,11.33333333,14.83333333,13.16666667,13.33333333,9.166666667,13.16666667,13.16666667,11.16666667,16,10.5,10.33333333
11.16666667,16.33333333,15.16666667,11.5,11,11.66666667,11.5,10.83333333,12,11.66666667,12.5,14,13,14.16666667,10.33333333,13.83333333,13.5,13.66666667,12.66666667,11.66666667,11.5,13.83333333,13.66666667,11.16666667,9,13,12.33333333,11.83333333,16,9.666666667,11
11,12.66666667,16.33333333,11.5,9.666666667,11.5,12,8.5,11.5,10.83333333,12.83333333,12.16666667,13,14.66666667,9.833333333,13.66666667,14.66666667,14,12,13.16666667,11.33333333,13.66666667,13.16666667,12,8,12.16666667,12.66666667,11.16666667,14.83333333,10.33333333,11.16666667
9.333333333,11.5,11.66666667,9.5,8.833333333,11,10.5,8.166666667,9,8.5,10.66666667,10.5,12.83333333,11.66666667,7.833333333,11.33333333,15,11,10,9.666666667,9.5,11.5,11,10.16666667,6.666666667,10.83333333,9.166666667,10.33333333,10.5,9,10.66666667
8.5,9.833333333,9.666666667,8.5,9.166666667,8.166666667,8.833333333,7.5,8.166666667,8.5,10.16666667,9.833333333,10.16666667,10.16666667,7.333333333,9.166666667,9.666666667,10,8.333333333,9.333333333,12.33333333,9.166666667,8.333333333,8.333333333,6.333333333,8.666666667,8.666666667,8.333333333,10.5,8,9.166666667
10,10,13.16666667,9.5,9,8.833333333,9.666666667,8.166666667,8.666666667,8.666666667,11,11.66666667,10,11.66666667,8.333333333,10,10.16666667,12.33333333,9.166666667,9.333333333,9.5,10.83333333,9.666666667,8.666666667,7.333333333,9.333333333,8.666666667,9.833333333,11.5,9,10.33333333
10.83333333,13.66666667,11.33333333,10,9.666666667,11.33333333,11.33333333,8.833333333,9.333333333,10.16666667,11,10.33333333,12.5,12.16666667,9.333333333,11.33333333,12,12.83333333,10.66666667,10.16666667,9.5,12.83333333,10.66666667,10.33333333,8,13.16666667,11,11.83333333,13.16666667,10.66666667,11
10.33333333,12.16666667,12.33333333,10,9.333333333,12,9.833333333,8.833333333,9.333333333,9.333333333,11.16666667,11.33333333,10.33333333,11,8.166666667,12.5,12.16666667,13.33333333,9.333333333,9.833333333,9.666666667,12.83333333,11.83333333,10.16666667,8,10.5,11.16666667,10.5,12.66666667,9.333333333,10.83333333
10.16666667,10.5,10.66666667,9.166666667,9.333333333,10.83333333,9.666666667,7.833333333,8.166666667,8.166666667,10.33333333,10.5,10.33333333,10.16666667,8.166666667,11.33333333,9.333333333,11.16666667,10,9,9.5,10.5,10.16666667,8.833333333,7.5,9.166666667,10.5,9.166666667,11.5,8.5,10
10.66666667,11.66666667,10.83333333,10.66666667,8.833333333,10.16666667,9.666666667,7.5,8.5,9.333333333,10.83333333,10.33333333,8.666666667,10.5,8.5,11,10.5,12.33333333,8.833333333,8.666666667,9.5,11.83333333,10.33333333,9.166666667,7.833333333,11.66666667,10.33333333,10.16666667,11.83333333,10,10.5
10.33333333,12.83333333,12.5,9.666666667,8.833333333,11.16666667,10.33333333,9.5,9.833333333,8.833333333,11,11.16666667,10.5,11.16666667,8.666666667,11.66666667,11.33333333,11.5,10.33333333,11.5,10.5,11.83333333,10.33333333,9.5,8,10.66666667,10.16666667,11.33333333,12.33333333,8.833333333,11.16666667
8.666666667,10.66666667,10.5,8.5,7.5,10.83333333,10.16666667,7.333333333,8.666666667,7.833333333,9.666666667,9,9.5,9.833333333,7.666666667,9.833333333,10.5,10,9.166666667,9,8.166666667,9.166666667,8.5,8.666666667,7.333333333,9.666666667,8.666666667,8.833333333,10.33333333,8.333333333,9.833333333
9,11.83333333,15.16666667,9.5,8.833333333,9.833333333,10.5,7.833333333,9.833333333,8.166666667,9.5,11.16666667,8.666666667,9.333333333,8.666666667,10.66666667,13.33333333,10.83333333,9.166666667,8.833333333,8.833333333,10.33333333,9.166666667,9,8.166666667,11.16666667,11.83333333,9.833333333,13,9.833333333,10
12.66666667,15.33333333,15.33333333,11.83333333,12,13.33333333,13.16666667,9,11.16666667,10.33333333,11.66666667,12.66666667,12.83333333,14.33333333,10.16666667,16.16666667,15.66666667,14.5,15.66666667,10.16666667,13.33333333,14,13.66666667,10.66666667,9.666666667,15.83333333,13.83333333,11.83333333,17.16666667,12.16666667,10.33333333
14,17.16666667,17.16666667,11.83333333,13.33333333,16.83333333,13.83333333,11.33333333,12,11.83333333,15.16666667,14.5,16.5,16.83333333,11.83333333,17.66666667,17.33333333,14.66666667,12,13.83333333,14.66666667,15.66666667,13.33333333,13,12,17.16666667,16.66666667,15,18,13,12
13.33333333,21.16666667,18.83333333,14.33333333,13.83333333,16.66666667,16.33333333,10.83333333,14.83333333,10.66666667,17.5,18,17.66666667,18.33333333,15.16666667,18.5,22.66666667,17.5,16.16666667,14.66666667,15.5,17.66666667,17.16666667,15.83333333,13.16666667,20.16666667,18.5,14.16666667,20.66666667,13.83333333,13.33333333
11.5,16.5,18.33333333,11,12.83333333,15.14285714,14,10.83333333,11.16666667,11.5,12.16666667,16.16666667,14,14.66666667,12.33333333,16,16,14.16666667,12,13.33333333,13,15.5,14.66666667,12.83333333,13.83333333,15.5,14,12.16666667,16.66666667,12.66666667,13
14.33333333,16.5,16.16666667,13.16666667,10.16666667,13.66666667,14.83333333,9.666666667,10.16666667,11.33333333,15.83333333,14.5,16,15.5,14,15.33333333,15.66666667,15.83333333,16.5,13.83333333,16.33333333,15.16666667,14.33333333,13.83333333,14.16666667,17.33333333,16.33333333,12.83333333,17,12,14.5
11.66666667,18.66666667,17.16666667,12.33333333,10.5,13.5,12.33333333,10.5,10.66666667,11.5,14.16666667,15.33333333,16.66666667,14.5,12,17,12.83333333,14.5,12.66666667,12.66666667,13,13,13.33333333,11.83333333,15.5,15.5,15,12,18.5,12.5,14.5
13.83333333,18.33333333,16.66666667,14,12.83333333,13.66666667,14,10,11,12.16666667,14.33333333,16.66666667,16.16666667,17.33333333,13.16666667,14.5,19.33333333,15.66666667,13.66666667,12.33333333,14.16666667,14.16666667,15,13.16666667,17.16666667,15.33333333,15.33333333,15,17,13,14.83333333
11.33333333,16.33333333,16,10.66666667,11.83333333,14.16666667,12.33333333,12.33333333,10.66666667,10.5,14.83333333,15.28571429,13.5,14.16666667,11.16666667,16.66666667,15.66666667,14.28571429,13.33333333,11.66666667,11.16666667,14,16,13.83333333,12.83333333,16.16666667,13.33333333,13.33333333,17.83333333,11.33333333,13.83333333
7.5,11,11.5,9.333333333,8.5,10.66666667,9.666666667,9.333333333,10.33333333,8,8,10,9.333333333,10.5,8.333333333,10,11.16666667,11.16666667,9.5,9.666666667,9.166666667,10.16666667,11.16666667,7.833333333,9.333333333,12.5,9.833333333,8.5,11.16666667,9.166666667,8.833333333
10.66666667,15.16666667,14,12.4,9.5,9.833333333,12.33333333,8.333333333,12,10.16666667,14,14.2,10.5,11.83333333,25.83333333,13.33333333,13.33333333,14,11.66666667,13,10.83333333,12.83333333,12.83333333,11.66666667,6.833333333,10.16666667,11.16666667,12.33333333,16.16666667,11.16666667,9.833333333
11.83333333,19.16666667,19,15.66666667,12.5,12.83333333,15.33333333,9.166666667,13,12.5,15.66666667,17.33333333,11.33333333,12.16666667,15,18.33333333,17.83333333,16.83333333,16.16666667,14.33333333,15.6,16.66666667,17.83333333,15.66666667,9.833333333,14.5,15,13.33333333,20.5,14.33333333,12.66666667
15.33333333,20.83333333,26.5,20.33333333,18,17.66666667,17,11.5,15.5,15.66666667,20,17,16.66666667,14.33333333,14.66666667,20.33333333,17.83333333,22.83333333,16.33333333,18.16666667,14.5,19,20.5,18,9.166666667,16,18.33333333,17.5,21.66666667,18.66666667,14.16666667
18.83333333,30,29.33333333,21.16666667,20,24.33333333,19.83333333,16.66666667,18.33333333,17.83333333,23.16666667,18,23.66666667,23.16666667,21.5,25.66666667,25.5,24.5,19.83333333,18.16666667,19.16666667,26.5,23.5,22.33333333,10,23.66666667,20,20.83333333,29.66666667,19.66666667,16.5
19.5,26.16666667,31.83333333,23.33333333,21.16666667,22.83333333,20.83333333,18.83333333,17.16666667,16.83333333,23.33333333,17.83333333,22.5,25.33333333,20.83333333,28,23.33333333,27.66666667,23.33333333,22.16666667,17.5,26.83333333,27.66666667,19,10.66666667,16.83333333,22.16666667,22.16666667,29.83333333,21.16666667,17.66666667
19.5,32.16666667,28.83333333,25.16666667,20.83333333,24.33333333,22,17.33333333,18,19.16666667,26.66666667,17,26.5,26.83333333,16.16666667,23,24.5,28.66666667,22.16666667,19.83333333,16.66666667,26.5,25.16666667,20.16666667,11.83333333,21.33333333,21.33333333,22.83333333,30.66666667,20.66666667,17.16666667
20.66666667,28.16666667,29.5,22.33333333,22.16666667,20.16666667,21,17.33333333,16.66666667,20,25.16666667,20.16666667,25.5,26.16666667,19.2,26.83333333,24.66666667,25.33333333,26.16666667,19.33333333,15.83333333,28.5,23.66666667,23.66666667,14.83333333,19.33333333,24,23.16666667,29,23.16666667,16.66666667
20.5,28.5,26.83333333,21.5,25.16666667,25.33333333,22.83333333,18.66666667,17.66666667,19.83333333,24.5,20.33333333,25.16666667,26.33333333,15.66666667,28.5,19.5,26.5,22.5,20.66666667,16.33333333,25.66666667,28,19.83333333,12.5,20.33333333,23,22.16666667,31,22.6,16.66666667
16.5,23,25.33333333,18.16666667,23.5,23.83333333,21.16666667,18.33333333,13.5,16.16666667,24.16666667,14.33333333,20.83333333,23.5,12.33333333,23.16666667,20.83333333,23,21.5,21.66666667,14.33333333,21.83333333,24.83333333,16.66666667,11.33333333,16,18.83333333,22.66666667,27.16666667,24.16666667,16.33333333
15.5,24,26,18.83333333,21.33333333,20.16666667,17.16666667,16,14.5,16.66666667,22.5,14.5,26.16666667,25.16666667,13.16666667,22.33333333,19.33333333,22.16666667,16.83333333,17.5,10.5,25.83333333,25,16.83333333,10.16666667,16.16666667,19.16666667,18.5,26.83333333,20,13.5
19,24,24.16666667,19.16666667,20.33333333,23.16666667,18.16666667,16.66666667,14.83333333,17,20.83333333,19.33333333,21,25,15.33333333,27.5,22.66666667,23.5,20.5,17.33333333,17.5,22.83333333,23.16666667,16.5,13.5,16.83333333,18,18,24.83333333,19.16666667,14.5
16.83333333,19,21.16666667,15.66666667,17.66666667,19,16.16666667,12,13.83333333,14.83333333,18,17,20.33333333,20.16666667,13.33333333,19.33333333,17.5,22.33333333,14.16666667,18.33333333,13,17.83333333,19.5,16.33333333,13.16666667,16.16666667,16.5,17.33333333,25.33333333,17.66666667,13.66666667
14.5,18.5,20,15.33333333,14.83333333,17.83333333,17.5,13,14.83333333,15.16666667,17.66666667,17.66666667,16.66666667,20,14.5,18,19.5,18.66666667,15.66666667,14.83333333,13.83333333,18,16.66666667,15.33333333,12.83333333,18.83333333,15.16666667,15.33333333,19.5,14.83333333,11.5
18.66666667,23.33333333,21.5,18.66666667,15.66666667,21.33333333,21.66666667,14.83333333,17,15.66666667,22.66666667,19.83333333,21.5,23.5,14.83333333,21.16666667,22.83333333,21.33333333,18.66666667,17.16666667,16.83333333,21,21.16666667,17.16666667,9.833333333,23.83333333,17.5,18.33333333,24.33333333,17.33333333,15.16666667
18.33333333,27.66666667,23.33333333,21.16666667,19.16666667,25.33333333,22.33333333,13.66666667,18.33333333,15.5,21.16666667,22.16666667,24.5,24,17,25.5,26.33333333,24.16666667,21.16666667,21.83333333,14.5,22.83333333,24.5,20.83333333,13.33333333,22.5,22.5,19.33333333,29.33333333,20.66666667,18.33333333
17.33333333,26.5,23.16666667,18,18.83333333,21.33333333,19,15.83333333,16.16666667,15.83333333,18.66666667,21,23.83333333,23.83333333,21.66666667,24,22.66666667,21.5,16.83333333,19.33333333,18.16666667,24.66666667,22.5,16.83333333,16.5,21,19.5,15.66666667,23.66666667,17.16666667,17.66666667
14.33333333,20,18.33333333,14.16666667,17,20.5,15.83333333,12.83333333,13,12.16666667,16.5,17.83333333,19.16666667,20,15.66666667,22,20.66666667,16.16666667,17.5,15.83333333,15.83333333,19.16666667,19,15,13.66666667,17,17.83333333,14.83333333,23,14.16666667,15.33333333
10.16666667,13.66666667,14.66666667,11,12.5,14.16666667,12.83333333,10,10,10,12.16666667,11.83333333,13,14.16666667,12.83333333,13.16666667,15.83333333,12.83333333,11.16666667,13.16666667,9.833333333,13,11.5,12,11.5,12,11.5,11,16,13,11.5
9.666666667,13.16666667,12.33333333,9.333333333,9.833333333,12,10.33333333,9.333333333,7.833333333,8.833333333,12,11.16666667,12,12,9.166666667,11.83333333,11.33333333,11.66666667,12.5,10.16666667,9.666666667,10.66666667,10.66666667,10,9.833333333,10.66666667,9.5,9.166666667,13.83333333,9.666666667,11.5
11.16666667,14.5,15.33333333,10.66666667,9.166666667,10.66666667,12,7.333333333,9.666666667,9,10.33333333,13.16666667,13.33333333,13.66666667,17.83333333,11.66666667,11.5,12.33333333,11.5,10.16666667,9.833333333,11.66666667,10.5,9.833333333,9.5,12.66666667,13,12,11.16666667,9.666666667,10
13,24.33333333,20.16666667,15.66666667,13.83333333,17.66666667,16.16666667,13.66666667,14.5,16.66666667,18.5,20.5,20.33333333,23.5,42.5,18.5,20.5,20.33333333,18,18.33333333,16.66666667,20.33333333,18.83333333,15.16666667,14,19,15.5,14.5,19,13.16666667,16.5
14.5,23.16666667,21.66666667,16.83333333,16.66666667,19.33333333,16.5,14.33333333,16,12.83333333,19,18.66666667,19.83333333,20.83333333,36.5,22.66666667,21.5,21,19.16666667,17.16666667,17.5,18.83333333,19.5,17.83333333,16.16666667,19.66666667,16,17,22,16.16666667,15.5
15,19.33333333,20.16666667,15.66666667,14.33333333,17,16.5,11.16666667,15,12.5,16.33333333,17.5,18.33333333,17.33333333,15.5,19.16666667,20.5,17.33333333,16.33333333,15.33333333,16.66666667,17.33333333,16,14.16666667,15,19.83333333,16.83333333,12.16666667,20.5,13.16666667,15
13.33333333,18,18.33333333,14.5,16,15,13.5,10,14.5,13.33333333,14.5,15.66666667,15.66666667,17.5,14.66666667,19.33333333,19.5,17.5,13.5,14.33333333,13.66666667,15,17.16666667,14.16666667,11.16666667,16.66666667,15.33333333,12.5,20,14.5,12.33333333
10.16666667,16,12.16666667,12.16666667,10,13.5,9.666666667,10.33333333,10.33333333,7.666666667,11.16666667,12,15.16666667,14.16666667,10.5,14.66666667,12.16666667,12,11,11.83333333,10.66666667,13.5,10.5,13.5,9.333333333,12.33333333,12,10.5,17.5,11.33333333,10.66666667
10.5,10.16666667,12,7.333333333,7.666666667,8.833333333,8.5,7.666666667,8.666666667,7.333333333,9.666666667,9,10.83333333,9.5,14.66666667,12.5,10.16666667,9.5,9.666666667,9.333333333,8.833333333,12.33333333,9.833333333,8.166666667,7.333333333,9,8.666666667,9.166666667,11.5,8.166666667,8.333333333
10.16666667,10.66666667,12.5,9.166666667,8.833333333,8.5,8.5,7.333333333,8.5,8.166666667,11.66666667,10.33333333,11.33333333,10,7.5,10.5,12,9.833333333,10,9.333333333,8.5,13.5,10.33333333,11.33333333,7,11.66666667,10.5,9.166666667,10.16666667,8,11.5
10.66666667,13.66666667,13.66666667,10.16666667,9.666666667,11,10.33333333,8.333333333,9,8.833333333,11,11.5,11.33333333,9.833333333,12.66666667,11.33333333,12.16666667,11.16666667,10.66666667,10.5,10.33333333,10.83333333,10.33333333,9.333333333,8.833333333,14.16666667,11.33333333,10.33333333,10.66666667,8.5,9.333333333
11.16666667,11.83333333,15.16666667,10.33333333,8.666666667,10.66666667,10.5,8.333333333,10.16666667,10,12.66666667,12,10,11.66666667,10.5,14.33333333,14.66666667,11.83333333,11.5,10.5,10.33333333,12,10.33333333,10,7.5,11.5,9.833333333,11.16666667,12.66666667,9.5,11.33333333
11.66666667,12.33333333,14.5,10.66666667,8.833333333,12.16666667,11.16666667,7.833333333,9.666666667,10.66666667,10.5,9.666666667,12.16666667,11.5,9.833333333,13.16666667,12.2,13,13.83333333,9.833333333,11.5,12.33333333,11,12.5,8.666666667,10.66666667,10.33333333,10.66666667,15.66666667,10.5,10.66666667
11.83333333,15.5,12.66666667,13.16666667,10.83333333,11.5,11.83333333,9.166666667,9.666666667,10.33333333,12,11,12.66666667,13.16666667,9.166666667,12.5,12.16666667,14.33333333,12.33333333,10.6,9.833333333,14,10.66666667,10.5,8,11.16666667,11.83333333,12,14,10.83333333,10.16666667
10.83333333,13.33333333,13.16666667,9.166666667,9.5,9.166666667,9.5,8.666666667,8.5,8.166666667,12,11.5,12,11,8.166666667,12.5,12,11.66666667,10.33333333,10.66666667,10.83333333,12.66666667,10.5,8.666666667,7.833333333,11,10.66666667,12.16666667,10.83333333,9.833333333,9.666666667
